Titulo,Compañia_Desarrollo,Fecha_Lanzamiento,Genero,Plataforma,Multiplataforma,Portátil,Online,Max_Jugadores,Rating,Ranking,Puntuacion_Reseña,Secuela,Licenciado,Ventas_NA,Ventas_EU,Ventas_JP,Ventas_Otros,Ventas_Globales,Ventas_estimadas,Exitoso
Jikkyou_Powerful_Pro_Yakyuu_Wii,Konami Digital Entertainment,2007.0,Sports,Wii,False,False,False,0.0,Desconocido,9211.0,0.0,False,False,0,0.0,0.14,0.0,140000.0,0.0,False
Reality_Fighters,Sony Computer Entertainment,2012.0,Fighting,PSV,False,False,False,0.0,Desconocido,9212.0,0.0,False,False,0.06,0.06,0.0,0.03,140000.0,0.0,False
Dynasty_Warriors_7,Ubisoft Annecy,2012.0,Action,PS3,False,False,False,0.0,Desconocido,9213.0,0.0,False,False,0,0.0,0.14,0.0,140000.0,0.0,False
Cabela's_African_Safari,Activision Value,2006.0,Sports,X360,True,True,True,1.0,E,9214.0,53.0,True,True,0.13,0.0,0.0,0.01,140000.0,0.0,False
Cabela's_African_Safari,Activision Value,2006.0,Sports,PSP,True,True,True,1.0,E,13336.0,53.0,True,True,0.04,0.0,0.0,0.0,50000.0,0.0,False
Ben_10_Galactic_Racing,D3Publisher,2011.0,Racing,DS,False,False,False,0.0,Desconocido,9215.0,0.0,False,False,0.1,0.03,0.0,0.01,140000.0,0.0,False
Ben_10_Galactic_Racing,D3Publisher,2011.0,Racing,3DS,False,False,False,0.0,Desconocido,9366.0,0.0,False,False,0.07,0.06,0.0,0.01,130000.0,0.0,False
Ben_10_Galactic_Racing,D3Publisher,2011.0,Racing,Wii,False,False,False,0.0,Desconocido,9625.0,0.0,False,False,0.08,0.03,0.0,0.01,130000.0,0.0,False
Ben_10_Galactic_Racing,D3Publisher,2011.0,Racing,X360,False,False,False,0.0,Desconocido,10712.0,0.0,False,False,0.07,0.02,0.0,0.01,100000.0,0.0,False
Ben_10_Galactic_Racing,D3Publisher,2011.0,Racing,PS3,False,False,False,0.0,Desconocido,11017.0,0.0,False,False,0.06,0.02,0.0,0.01,90000.0,0.0,False
Ben_10_Galactic_Racing,D3Publisher,2012.0,Racing,PSV,False,False,False,0.0,Desconocido,13098.0,0.0,False,False,0.02,0.02,0.0,0.01,50000.0,0.0,False
Super_Puzzle_Fighter_II_Turbo,Virgin Interactive,1996.0,Puzzle,PS,False,False,False,0.0,Desconocido,9217.0,0.0,False,False,0.08,0.05,0.0,0.01,140000.0,0.0,False
Ninjatown,SouthPeak Games,2008.0,Strategy,DS,True,True,True,1.0,T,9218.0,80.0,True,True,0.12,0.0,0.0,0.01,140000.0,0.0,False
Star_Wars,THQ,2002.0,Action,GBA,False,False,False,0.0,Desconocido,9219.0,0.0,False,False,0.1,0.04,0.0,0.0,140000.0,0.0,False
Ultimate_Muscle_-_The_Kinnikuman_Legacy,Namco Bandai Games,2002.0,Fighting,GC,False,False,False,0.0,Desconocido,9220.0,0.0,False,False,0.04,0.01,0.08,0.0,140000.0,0.0,False
Hard_Rock_Casino,Oxygen Interactive,2007.0,Misc,PSP,False,False,False,0.0,Desconocido,9221.0,0.0,False,False,0.12,0.0,0.0,0.01,140000.0,0.0,False
Space_Venus_starring_Morning_Musume,Sony Music Entertainment,2001.0,Misc,PS2,False,False,False,0.0,Desconocido,9222.0,0.0,False,False,0,0.0,0.14,0.0,140000.0,0.0,False
To_Heart,Aqua Plus,1999.0,Adventure,PS,False,False,False,0.0,Desconocido,9223.0,0.0,False,False,0,0.0,0.13,0.01,140000.0,0.0,False
Wild_ARMs_XF,505 Games,2007.0,Role-Playing,PSP,False,False,False,0.0,Desconocido,9224.0,0.0,False,False,0.07,0.0,0.06,0.01,140000.0,0.0,False
Doukyuusei,NEC,1995.0,Adventure,TG16,False,False,False,0.0,Desconocido,9225.0,0.0,False,False,0,0.0,0.14,0.0,140000.0,0.0,False
RockMan_&_Forte,Capcom,1998.0,Platform,SNES,False,False,False,0.0,Desconocido,9226.0,0.0,False,False,0,0.0,0.14,0.0,140000.0,0.0,False
Persona_4,Atlus,2014.0,Fighting,PS3,False,False,False,0.0,Desconocido,9227.0,0.0,False,False,0,0.01,0.13,0.0,140000.0,0.0,False
Persona_4,Atlus,2014.0,Fighting,X360,False,False,False,0.0,Desconocido,11490.0,0.0,False,False,0.06,0.01,0.0,0.01,80000.0,0.0,False
Science_Papa,Activision,2009.0,Misc,Wii,False,False,False,0.0,Desconocido,9229.0,0.0,False,False,0.12,0.01,0.0,0.01,140000.0,0.0,False
Science_Papa,Activision,2009.0,Misc,DS,False,False,False,0.0,Desconocido,10344.0,0.0,False,False,0.09,0.01,0.0,0.01,110000.0,0.0,False
Yu-Gi-Oh!_Nightmare_Troubadour_(JP_sales),Konami Digital Entertainment,2005.0,Action,DS,False,False,False,0.0,Desconocido,9230.0,0.0,False,False,0,0.04,0.1,0.0,140000.0,0.0,False
MySims_Collection,Electronic Arts,2010.0,Misc,Wii,False,False,False,0.0,Desconocido,9231.0,0.0,False,False,0.13,0.0,0.0,0.01,140000.0,0.0,False
Cities,Paradox Interactive,2015.0,Simulation,PC,False,False,False,0.0,Desconocido,9232.0,0.0,False,False,0,0.13,0.0,0.01,140000.0,0.0,False
Ape_Escape_Academy_(jp_sales),Sony Computer Entertainment,2004.0,Misc,PSP,False,False,False,0.0,Desconocido,9234.0,0.0,False,False,0,0.0,0.13,0.0,140000.0,0.0,False
FIFA_06_Soccer,Electronic Arts,2005.0,Sports,GC,False,False,False,0.0,Desconocido,9235.0,0.0,False,False,0.11,0.03,0.0,0.0,140000.0,0.0,False
Pro_Yakyuu_Netsu_Star_2006,Namco Bandai Games,2006.0,Sports,PS2,False,False,False,0.0,Desconocido,9240.0,0.0,False,False,0,0.0,0.14,0.0,140000.0,0.0,False
The_History_Channel,Activision,2006.0,Shooter,X360,False,False,False,0.0,Desconocido,9241.0,0.0,False,False,0.13,0.0,0.0,0.01,140000.0,0.0,False
Zetta_Hero_Project,Nippon Ichi Software,2010.0,Role-Playing,PSP,False,False,False,0.0,Desconocido,9242.0,0.0,False,False,0.07,0.0,0.06,0.01,140000.0,0.0,False
Cyber_Sled,Sony Computer Entertainment,1995.0,Action,PS,False,False,False,0.0,Desconocido,9243.0,0.0,False,False,0,0.0,0.13,0.01,140000.0,0.0,False
Puyo_Puyo!!_20th_Anniversary,Sega,2011.0,Puzzle,DS,False,False,False,0.0,Desconocido,9244.0,0.0,False,False,0,0.0,0.14,0.0,140000.0,0.0,False
Puyo_Puyo!!_20th_Anniversary,Sega,2011.0,Puzzle,3DS,False,False,False,0.0,Desconocido,9536.0,0.0,False,False,0,0.0,0.13,0.0,130000.0,0.0,False
Famista_Returns,Namco Bandai Games,2015.0,Sports,3DS,False,False,False,0.0,Desconocido,9245.0,0.0,False,False,0,0.0,0.14,0.0,140000.0,0.0,False
Bust-A-Move_Deluxe,505 Games,2006.0,Puzzle,PSP,False,False,False,0.0,Desconocido,9246.0,0.0,False,False,0.13,0.0,0.0,0.01,140000.0,0.0,False
I_Spy,Scholastic Inc.,2010.0,Puzzle,DS,False,False,False,0.0,Desconocido,9247.0,0.0,False,False,0.13,0.0,0.0,0.01,140000.0,0.0,False
Shining_Soul,Atari,2002.0,Role-Playing,GBA,False,False,False,0.0,Desconocido,9248.0,0.0,False,False,0.03,0.01,0.09,0.0,140000.0,0.0,False
Littlest_Pet_Shop,Electronic Arts,2009.0,Simulation,DS,False,False,False,0.0,Desconocido,9249.0,0.0,False,False,0.12,0.0,0.0,0.01,140000.0,0.0,False
The_Amazing_Race,Ubisoft,2010.0,Misc,Wii,False,False,False,0.0,Desconocido,9250.0,0.0,False,False,0.13,0.0,0.0,0.01,140000.0,0.0,False
Alvin_and_the_Chipmunks,Brash Entertainment,2007.0,Misc,DS,False,False,False,0.0,Desconocido,9251.0,0.0,False,False,0.12,0.0,0.0,0.01,140000.0,0.0,False
Alvin_and_the_Chipmunks,Brash Entertainment,2007.0,Misc,PS2,False,False,False,0.0,Desconocido,11853.0,0.0,False,False,0.04,0.03,0.0,0.01,70000.0,0.0,False
Alvin_and_the_Chipmunks,Eidos Interactive,2007.0,Misc,Wii,False,False,False,0.0,Desconocido,12493.0,0.0,False,False,0.05,0.0,0.0,0.0,60000.0,0.0,False
Let's_Cheer,Take-Two Interactive,2011.0,Misc,X360,False,False,False,0.0,Desconocido,9256.0,0.0,False,False,0.12,0.0,0.0,0.01,140000.0,0.0,False
In_the_Hunt,THQ,1995.0,Shooter,PS,False,False,False,0.0,Desconocido,9258.0,0.0,False,False,0.03,0.02,0.07,0.01,140000.0,0.0,False
Daytona_USA_Championship_Circuit_Edition,Sega,1995.0,Racing,SAT,False,False,False,0.0,Desconocido,9259.0,0.0,False,False,0,0.0,0.14,0.0,140000.0,0.0,False
BlazBlue,PQube,2015.0,Action,PS4,False,False,False,0.0,Desconocido,9263.0,0.0,False,False,0.07,0.03,0.02,0.02,140000.0,0.0,False
BlazBlue,PQube,2015.0,Action,PSV,False,False,False,0.0,Desconocido,11995.0,0.0,False,False,0,0.05,0.0,0.01,70000.0,0.0,False
BlazBlue,PQube,2015.0,Action,XOne,False,False,False,0.0,Desconocido,12521.0,0.0,False,False,0.05,0.01,0.0,0.01,60000.0,0.0,False
BlazBlue,PQube,2015.0,Action,PS3,False,False,False,0.0,Desconocido,13832.0,0.0,False,False,0,0.0,0.04,0.0,40000.0,0.0,False
Alone_in_the_Dark,Atari,2008.0,Adventure,PS3,False,False,False,0.0,Desconocido,9264.0,0.0,False,False,0.09,0.03,0.0,0.02,140000.0,0.0,False
Rogue_Warrior,Bethesda Softworks,2009.0,Shooter,PS3,False,False,False,0.0,Desconocido,9265.0,0.0,False,False,0.11,0.02,0.0,0.01,140000.0,0.0,False
Rogue_Warrior,Bethesda Softworks,2009.0,Shooter,X360,False,False,False,0.0,Desconocido,10304.0,0.0,False,False,0.09,0.01,0.0,0.01,110000.0,0.0,False
Fear_Factor,Hip Interactive,2004.0,Action,GBA,False,False,False,0.0,Desconocido,9268.0,0.0,False,False,0.1,0.04,0.0,0.0,140000.0,0.0,False
Vampire_Moon,City Interactive,2010.0,Adventure,DS,False,False,False,0.0,Desconocido,9270.0,0.0,False,False,0.12,0.01,0.0,0.01,140000.0,0.0,False
Paws_&_Claws,THQ,2007.0,Simulation,DS,False,False,False,0.0,Desconocido,9271.0,0.0,False,False,0.13,0.0,0.0,0.01,140000.0,0.0,False
BIT.TRIP_SAGA,Rising Star Games,2011.0,Misc,3DS,False,False,False,0.0,Desconocido,9274.0,0.0,False,False,0.09,0.04,0.0,0.01,140000.0,0.0,False
Touch_My_Katamari,Namco Bandai Games,2011.0,Puzzle,PSV,False,False,False,0.0,Desconocido,9275.0,0.0,False,False,0.08,0.04,0.0,0.02,140000.0,0.0,False
MotoGP_'06,THQ,2006.0,Racing,X360,True,True,True,4.0,M,9276.0,80.0,True,True,0.11,0.01,0.0,0.01,140000.0,0.0,False
Houshinengi,Tecmo Koei,1998.0,Strategy,PS,False,False,False,0.0,Desconocido,9277.0,0.0,False,False,0,0.0,0.13,0.01,140000.0,0.0,False
7th_Dragon,Sega,2009.0,Role-Playing,DS,False,False,False,0.0,Desconocido,9278.0,0.0,False,False,0,0.0,0.14,0.0,140000.0,0.0,False
Pet_Pals,JoWood Productions,2008.0,Simulation,Wii,False,False,False,0.0,Desconocido,9279.0,0.0,False,False,0.13,0.0,0.0,0.01,140000.0,0.0,False
LEGO_Island_Xtreme_Stunts,LEGO Media,2002.0,Racing,GBA,False,False,False,0.0,Desconocido,9280.0,0.0,False,False,0.1,0.04,0.0,0.0,140000.0,0.0,False
Cruise_Ship_Vacation_Games,Avanquest,2009.0,Puzzle,Wii,False,False,False,0.0,Desconocido,9281.0,0.0,False,False,0.13,0.0,0.0,0.01,140000.0,0.0,False
Yu-Gi-Oh!_GX,Konami Digital Entertainment,2006.0,Strategy,PSP,False,False,False,0.0,Desconocido,9282.0,0.0,False,False,0.09,0.03,0.0,0.02,140000.0,0.0,False
Gourmet_Chef,Ubisoft,2008.0,Misc,DS,False,False,False,0.0,Desconocido,9283.0,0.0,False,False,0.13,0.0,0.0,0.01,140000.0,0.0,False
Learn_Math,DreamCatcher Interactive,2009.0,Puzzle,DS,False,False,False,0.0,Desconocido,9284.0,0.0,False,False,0.13,0.0,0.0,0.01,140000.0,0.0,False
Nitrobike,Ubisoft,2008.0,Racing,Wii,True,True,True,4.0,E,9285.0,49.0,True,True,0.11,0.01,0.0,0.01,140000.0,0.0,False
Magnetica,Nintendo,2006.0,Puzzle,DS,True,True,True,1.0,T,9286.0,68.0,True,True,0.08,0.01,0.03,0.01,140000.0,0.0,False
World_Soccer_Winning_Eleven_9_Bonus_Pack,Konami Digital Entertainment,2006.0,Sports,PS2,False,False,False,0.0,Desconocido,9287.0,0.0,False,False,0,0.0,0.14,0.0,140000.0,0.0,False
UEFA_Euro_2004,Electronic Arts,2004.0,Sports,PS2,False,False,False,0.0,Desconocido,9288.0,0.0,False,False,0.07,0.05,0.0,0.02,140000.0,0.0,False
UEFA_Euro_2004,Electronic Arts,2004.0,Sports,XB,False,False,False,0.0,Desconocido,12895.0,0.0,False,False,0.04,0.01,0.0,0.0,50000.0,0.0,False
Hot_Wheels,THQ,2003.0,Racing,GBA,False,False,False,0.0,Desconocido,9289.0,0.0,False,False,0.1,0.04,0.0,0.0,140000.0,0.0,False
Shining_Resonance,Sega,2014.0,Role-Playing,PS3,False,False,False,0.0,Desconocido,9294.0,0.0,False,False,0,0.0,0.14,0.0,140000.0,0.0,False
World_Tour_Soccer_2002,Sony Computer Entertainment,2001.0,Sports,PS2,False,False,False,0.0,Desconocido,9295.0,0.0,False,False,0.07,0.05,0.0,0.02,140000.0,0.0,False
Interactive_Sampler_Disc_6,Sony Computer Entertainment,1997.0,Misc,PS,False,False,False,0.0,Desconocido,9296.0,0.0,False,False,0.08,0.05,0.0,0.01,140000.0,0.0,False
Let's_Play_Ballerina,Deep Silver,2010.0,Sports,DS,False,False,False,0.0,Desconocido,9297.0,0.0,False,False,0.13,0.0,0.0,0.01,140000.0,0.0,False
Let's_Play_Ballerina,Deep Silver,2010.0,Sports,Wii,False,False,False,0.0,Desconocido,14829.0,0.0,False,False,0.02,0.0,0.0,0.0,30000.0,0.0,False
Wild_Earth,Majesco Entertainment,2008.0,Simulation,Wii,False,False,False,0.0,Desconocido,9298.0,0.0,False,False,0.11,0.02,0.0,0.01,140000.0,0.0,False
Apex,Atari,2003.0,Racing,XB,False,False,False,0.0,Desconocido,9299.0,0.0,False,False,0.1,0.03,0.0,0.0,140000.0,0.0,False
Kamen_Rider_Battle,Namco Bandai Games,2010.0,Strategy,DS,False,False,False,0.0,Desconocido,9300.0,0.0,False,False,0,0.0,0.14,0.0,140000.0,0.0,False
Tomb_Raider,Ubisoft,2002.0,Action,GBA,False,False,False,0.0,Desconocido,9301.0,0.0,False,False,0.1,0.04,0.0,0.0,140000.0,0.0,False
Vampire_Night,Sony Computer Entertainment,2001.0,Shooter,PS2,False,False,False,0.0,Desconocido,9302.0,0.0,False,False,0.07,0.05,0.0,0.02,140000.0,0.0,False
Kororinpa,Nintendo,2006.0,Puzzle,Wii,True,True,True,2.0,T,9303.0,69.0,True,True,0.08,0.02,0.03,0.01,140000.0,0.0,False
Guilty_Gear,Virgin Interactive,1998.0,Fighting,PS,False,False,False,0.0,Desconocido,9305.0,0.0,False,False,0.03,0.02,0.07,0.01,140000.0,0.0,False
Game_Party,Warner Bros. Interactive Entertainment,2012.0,Action,WiiU,False,False,False,0.0,Desconocido,9307.0,0.0,False,False,0.09,0.03,0.0,0.01,140000.0,0.0,False
Divinity_II,Focus Home Interactive,2010.0,Role-Playing,X360,False,False,False,0.0,Desconocido,9308.0,0.0,False,False,0.11,0.02,0.0,0.01,140000.0,0.0,False
Mary-Kate_and_Ashley,Acclaim Entertainment,2001.0,Action,PS,False,False,False,0.0,Desconocido,9310.0,0.0,False,False,0.08,0.05,0.0,0.01,140000.0,0.0,False
Disney's_Cinderella,Disney Interactive Studios,0.0,Platform,GBA,False,False,False,0.0,Desconocido,9312.0,0.0,False,False,0.1,0.04,0.0,0.0,140000.0,0.0,False
Top_Shot_Arcade,Activision,2011.0,Shooter,Wii,False,False,False,0.0,Desconocido,9313.0,0.0,False,False,0.13,0.0,0.0,0.01,140000.0,0.0,False
Imagine,Ubisoft,2010.0,Simulation,DS,False,False,False,0.0,Desconocido,9314.0,0.0,False,False,0.13,0.0,0.0,0.01,140000.0,0.0,False
Red_Orchestra_2,Tripwire Interactive,2011.0,Shooter,PC,False,False,False,0.0,Desconocido,9316.0,0.0,False,False,0.04,0.07,0.0,0.02,140000.0,0.0,False
Deepak_Chopra's_Leela,THQ,2011.0,Misc,Wii,False,False,False,0.0,Desconocido,9318.0,0.0,False,False,0.11,0.01,0.0,0.01,140000.0,0.0,False
Deepak_Chopra's_Leela,THQ,2011.0,Misc,X360,False,False,False,0.0,Desconocido,9605.0,0.0,False,False,0.07,0.05,0.0,0.01,130000.0,0.0,False
Salt_Lake_2002,Eidos Interactive,2002.0,Sports,PS2,False,False,False,0.0,Desconocido,9321.0,0.0,False,False,0.07,0.05,0.0,0.02,140000.0,0.0,False
Salt_Lake_2002,Ubisoft,2002.0,Sports,GBA,False,False,False,0.0,Desconocido,12471.0,0.0,False,False,0.04,0.02,0.0,0.0,60000.0,0.0,False
Queen's_Gate,Namco Bandai Games,2011.0,Role-Playing,PSP,False,False,False,0.0,Desconocido,9327.0,0.0,False,False,0,0.0,0.14,0.0,140000.0,0.0,False
Nayuta_no_Kiseki,Nihon Falcom Corporation,2012.0,Action,PSP,False,False,False,0.0,Desconocido,9328.0,0.0,False,False,0,0.0,0.14,0.0,140000.0,0.0,False
Back_At_The_Barnyard,THQ,2008.0,Sports,DS,False,False,False,0.0,Desconocido,9329.0,0.0,False,False,0.12,0.0,0.0,0.01,140000.0,0.0,False
Quick_Yoga_Training,Ubisoft,2008.0,Misc,DS,False,False,False,0.0,Desconocido,9330.0,0.0,False,False,0.13,0.0,0.0,0.01,140000.0,0.0,False
Fashion_Studio,Ubisoft,2009.0,Misc,DS,False,False,False,0.0,Desconocido,9331.0,0.0,False,False,0.13,0.0,0.0,0.01,130000.0,0.0,False
Backyard_Soccer,Infogrames,2001.0,Sports,PS,False,False,False,0.0,Desconocido,9335.0,0.0,False,False,0.07,0.05,0.0,0.01,130000.0,0.0,False
Final_Fantasy_XI,Square Enix,2003.0,Role-Playing,PS2,False,False,False,0.0,Desconocido,9336.0,0.0,False,False,0,0.0,0.13,0.0,130000.0,0.0,False
Nobunaga_no_Yabou,Tecmo Koei,2010.0,Strategy,PS3,False,False,False,0.0,Desconocido,9338.0,0.0,False,False,0,0.0,0.13,0.0,130000.0,0.0,False
Medalot_7,Rocket Company,2012.0,Action,3DS,False,False,False,0.0,Desconocido,9339.0,0.0,False,False,0,0.0,0.13,0.0,130000.0,0.0,False
Castlevania_Chronicles,Konami Digital Entertainment,2001.0,Platform,PS,False,False,False,0.0,Desconocido,9341.0,0.0,False,False,0.07,0.05,0.0,0.01,130000.0,0.0,False
Suzumiya_Haruhi_no_Tomadoi,Banpresto,2008.0,Adventure,PS2,False,False,False,0.0,Desconocido,9342.0,0.0,False,False,0,0.0,0.13,0.0,130000.0,0.0,False
NHL_2K8,Take-Two Interactive,2007.0,Sports,X360,True,True,True,7.0,E,9344.0,74.0,True,True,0.11,0.01,0.0,0.01,130000.0,0.0,False
NHL_2K8,Take-Two Interactive,2007.0,Sports,PS3,True,True,True,7.0,E,10951.0,74.0,True,True,0.08,0.01,0.0,0.01,90000.0,0.0,False
Dokapon_Kingdom,Sting,2008.0,Role-Playing,Wii,True,True,True,1.0,M,9345.0,72.0,True,True,0.12,0.0,0.0,0.01,130000.0,0.0,False
Dokapon_Kingdom,Sting,2007.0,Role-Playing,PS2,True,True,True,1.0,M,10020.0,72.0,True,True,0.05,0.04,0.02,0.01,110000.0,0.0,False
Bratz,Ubisoft,2002.0,Platform,GBA,False,False,False,0.0,Desconocido,9346.0,0.0,False,False,0.1,0.04,0.0,0.0,130000.0,0.0,False
Go_Play,Majesco Entertainment,2009.0,Action,Wii,False,False,False,0.0,Desconocido,9347.0,0.0,False,False,0.12,0.0,0.0,0.01,130000.0,0.0,False
King_Arthur,Konami Digital Entertainment,2004.0,Action,PS2,False,False,False,0.0,Desconocido,9348.0,0.0,False,False,0.07,0.05,0.0,0.02,130000.0,0.0,False
King_Arthur,Konami Digital Entertainment,2004.0,Action,XB,False,False,False,0.0,Desconocido,12943.0,0.0,False,False,0.04,0.01,0.0,0.0,50000.0,0.0,False
King_Arthur,Konami Digital Entertainment,2004.0,Action,GC,False,False,False,0.0,Desconocido,13541.0,0.0,False,False,0.03,0.01,0.0,0.0,40000.0,0.0,False
Winter_Stars,Deep Silver,2011.0,Sports,Wii,False,False,False,0.0,Desconocido,9349.0,0.0,False,False,0.06,0.07,0.0,0.01,130000.0,0.0,False
Winter_Stars,Deep Silver,2011.0,Sports,X360,False,False,False,0.0,Desconocido,10724.0,0.0,False,False,0.05,0.04,0.0,0.01,100000.0,0.0,False
Winter_Stars,Deep Silver,2011.0,Sports,PS3,False,False,False,0.0,Desconocido,11058.0,0.0,False,False,0.01,0.06,0.0,0.02,90000.0,0.0,False
Hisshou_Pachinko*Pachi-Slot_Kouryaku_Series_Vol._1,D3Publisher,2005.0,Misc,PS2,False,False,False,0.0,Desconocido,9350.0,0.0,False,False,0,0.0,0.13,0.0,130000.0,0.0,False
The_Guy_Game,Gathering of Developers,2004.0,Misc,PS2,False,False,False,0.0,Desconocido,9351.0,0.0,False,False,0.07,0.05,0.0,0.02,130000.0,0.0,False
The_Guy_Game,Gathering of Developers,2004.0,Misc,XB,False,False,False,0.0,Desconocido,12005.0,0.0,False,False,0.05,0.02,0.0,0.0,70000.0,0.0,False
Rurouni_Kenshin,Banpresto,2006.0,Action,PS2,False,False,False,0.0,Desconocido,9352.0,0.0,False,False,0,0.0,0.13,0.0,130000.0,0.0,False
Suikoden,Konami Digital Entertainment,2012.0,Role-Playing,PSP,False,False,False,0.0,Desconocido,9354.0,0.0,False,False,0,0.0,0.13,0.0,130000.0,0.0,False
Baseball_Advance,Sega,2002.0,Sports,GBA,False,False,False,0.0,Desconocido,9355.0,0.0,False,False,0.1,0.04,0.0,0.0,130000.0,0.0,False
Shonen_Jump's_One_Piece,Atari,2005.0,Fighting,PS2,False,False,False,0.0,Desconocido,9356.0,0.0,False,False,0.07,0.05,0.0,0.02,130000.0,0.0,False
Shonen_Jump's_One_Piece,Namco Bandai Games,2005.0,Fighting,GC,False,False,False,0.0,Desconocido,12424.0,0.0,False,False,0.05,0.01,0.0,0.0,60000.0,0.0,False
Retro_Atari_Classics,Atari,2005.0,Misc,DS,True,True,True,1.0,E,9357.0,51.0,True,True,0.12,0.0,0.0,0.01,130000.0,0.0,False
Freddi_Fish,Atari,2008.0,Misc,DS,False,False,False,0.0,Desconocido,9360.0,0.0,False,False,0.13,0.0,0.0,0.01,130000.0,0.0,False
Puzzle_Kingdoms,Zoo Digital Publishing,2009.0,Puzzle,DS,False,False,False,0.0,Desconocido,9361.0,0.0,False,False,0.12,0.0,0.0,0.01,130000.0,0.0,False
Puzzle_Kingdoms,Zoo Digital Publishing,2009.0,Puzzle,Wii,False,False,False,0.0,Desconocido,9754.0,0.0,False,False,0.11,0.0,0.0,0.01,120000.0,0.0,False
Shovel_Knight,Yacht Club Games,2015.0,Platform,3DS,False,False,False,0.0,Desconocido,9362.0,0.0,False,False,0.07,0.04,0.01,0.01,130000.0,0.0,False
Shovel_Knight,Yacht Club Games,2015.0,Platform,WiiU,False,False,False,0.0,Desconocido,10400.0,0.0,False,False,0.06,0.04,0.0,0.01,110000.0,0.0,False
Shovel_Knight,Yacht Club Games,2015.0,Platform,PS4,False,False,False,0.0,Desconocido,11724.0,0.0,False,False,0.03,0.03,0.0,0.01,80000.0,0.0,False
Hyperdimension_Idol_Neptunia_PP,Namco Bandai Games,2013.0,Misc,PSV,False,False,False,0.0,Desconocido,9363.0,0.0,False,False,0.04,0.03,0.04,0.02,130000.0,0.0,False
Paperboy_/_Rampage,Zoo Digital Publishing,2005.0,Misc,GBA,False,False,False,0.0,Desconocido,9364.0,0.0,False,False,0.1,0.04,0.0,0.0,130000.0,0.0,False
Shiren_the_Wanderer_4_-_God's_Eye_and_the_Demon's_Navel,Spike,2010.0,Role-Playing,DS,False,False,False,0.0,Desconocido,9365.0,0.0,False,False,0,0.0,0.13,0.0,130000.0,0.0,False
Shiren_the_Wanderer_4_-_God's_Eye_and_the_Demon's_Navel,Spike,2012.0,Role-Playing,PSP,False,False,False,0.0,Desconocido,13707.0,0.0,False,False,0,0.0,0.04,0.0,40000.0,0.0,False
Sentou_Kokka_Air_Land_Battle,Sony Computer Entertainment,1995.0,Strategy,PS,False,False,False,0.0,Desconocido,9367.0,0.0,False,False,0,0.0,0.13,0.01,130000.0,0.0,False
NTRA_Breeders'_Cup_World_Thoroughbred_Championships,Bethesda Softworks,2005.0,Simulation,PS2,False,False,False,0.0,Desconocido,9368.0,0.0,False,False,0.07,0.05,0.0,0.02,130000.0,0.0,False
NTRA_Breeders'_Cup_World_Thoroughbred_Championships,Bethesda Softworks,2005.0,Simulation,XB,False,False,False,0.0,Desconocido,12648.0,0.0,False,False,0.04,0.01,0.0,0.0,60000.0,0.0,False
Hulk_Hogan's_Main_Event,505 Games,2011.0,Fighting,X360,False,False,False,0.0,Desconocido,9370.0,0.0,False,False,0.1,0.02,0.0,0.01,130000.0,0.0,False
Euro_Truck_Simulator_2,SCS Software,2012.0,Action,PC,False,False,False,0.0,Desconocido,9372.0,0.0,False,False,0,0.12,0.0,0.02,130000.0,0.0,False
Ys,Konami Digital Entertainment,2005.0,Role-Playing,PS2,False,False,False,0.0,Desconocido,9375.0,0.0,False,False,0.07,0.05,0.0,0.02,130000.0,0.0,False
Ys,Konami Digital Entertainment,2006.0,Role-Playing,PSP,False,False,False,0.0,Desconocido,13350.0,0.0,False,False,0.04,0.0,0.0,0.0,50000.0,0.0,False
Brain_Assist,Sega,2007.0,Misc,DS,False,False,False,0.0,Desconocido,9377.0,0.0,False,False,0.12,0.0,0.0,0.01,130000.0,0.0,False
Azure_Dreams,Konami Digital Entertainment,1997.0,Role-Playing,PS,False,False,False,0.0,Desconocido,9378.0,0.0,False,False,0.07,0.05,0.0,0.01,130000.0,0.0,False
Rumble_Roses_XX,Konami Digital Entertainment,2006.0,Fighting,X360,True,True,True,4.0,E,9379.0,62.0,True,True,0.07,0.01,0.04,0.01,130000.0,0.0,False
SingStar_Latino,Sony Computer Entertainment,2007.0,Misc,PS2,False,False,False,0.0,Desconocido,9381.0,0.0,False,False,0.07,0.05,0.0,0.02,130000.0,0.0,False
SingStar_Latino,Sony Computer Entertainment,2009.0,Misc,PS3,False,False,False,0.0,Desconocido,10033.0,0.0,False,False,0.11,0.0,0.0,0.01,110000.0,0.0,False
Bakugan,Activision,2010.0,Action,DS,False,False,False,0.0,Desconocido,9382.0,0.0,False,False,0.12,0.0,0.0,0.01,130000.0,0.0,False
Phantom_Brave,Nippon Ichi Software,2009.0,Role-Playing,Wii,False,False,False,0.0,Desconocido,9383.0,0.0,False,False,0.12,0.0,0.01,0.01,130000.0,0.0,False
Monster_Rancher_DS,Tecmo Koei,2008.0,Role-Playing,DS,False,False,False,0.0,Desconocido,9384.0,0.0,False,False,0.08,0.0,0.05,0.01,130000.0,0.0,False
Kurt_Warner's_Arena_Football_Unleashed,Midway Games,2000.0,Sports,PS,False,False,False,0.0,Desconocido,9385.0,0.0,False,False,0.07,0.05,0.0,0.01,130000.0,0.0,False
